brand_name,model_name,wurfl_device_id,wurfl_fall_back,method,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
,,generic,root,Unknown,12,12,4,8,0,0,0,0,,,,2002_january,
,,generic,root,CLICKTAG,16940,281,0,16940,5,5,0.000295159386068,0.000295159386068,,,,2002_january,
,,generic,root,GooglePlay,1,1,0,1,0,0,0,0,,,,2002_january,
,,generic,root,NULL,219597,219593,219593,4,0,0,0,0,,,,2002_january,
,,generic,root,WAPPIN,198,197,0,198,31,7,0.035353535353535,0.035353535353535,,,,2002_january,
,,generic,root,SMS_WAP,2,2,0,2,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,WAPPIN,21,18,0,21,1,1,0.047619047619048,0.047619047619048,,,,2002_january,
,,generic_mobile,generic,GooglePlay,1,1,0,1,1,0,0,0,,,,2002_january,
,,generic_mobile,generic,JAVA_APP,8,3,0,8,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,Unknown,108,105,102,6,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,NULL,3885,3885,3885,0,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,SMS_WAP,9,8,0,9,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,CLICKTAG,1599,841,0,1599,61,61,0.038148843026892,0.038148843026892,,,,2002_january,
,,generic_xhtml,generic_mobile,NULL,7,7,7,0,0,0,0,0,,,,2002_july,
generic web browser,,generic_web_browser,generic,CLICKTAG,2,2,0,2,0,0,0,0,,,,1994_january,
generic web browser,,generic_web_browser,generic,NULL,22,22,22,0,0,0,0,0,,,,1994_january,
Nokia,,nokia_generic_series60,nokia_generic_series40,NULL,46,46,46,0,0,0,0,0,,Symbian OS,,2002_january,Nokia
Nokia,,nokia_generic_series60,nokia_generic_series40,CLICKTAG,156,7,0,156,0,0,0,0,,Symbian OS,,2002_january,Nokia
,,opwv_v6_generic,upgui_generic,NULL,2,2,2,0,0,0,0,0,,,,2002_january,Openwave Mobile Browser
,,opwv_v62_generic,opwv_v61_generic,NULL,3,3,3,0,0,0,0,0,,,,2003_january,Openwave Mobile Browser
Generic,Windows Phone 8,generic_ms_phone_os8_desktopmode,generic_ms_phone_os8,NULL,49,49,49,0,0,0,0,0,,Windows Phone OS,8,2012_october,IEMobile
Generic,Windows Phone 8,generic_ms_phone_os8_desktopmode,generic_ms_phone_os8,CLICKTAG,20,17,0,20,0,0,0,0,,Windows Phone OS,8,2012_october,IEMobile
Robot,Bot or Crawler,generic_wget_based_crawler,generic_web_crawler,NULL,28,28,28,0,0,0,0,0,,,,2000_january,
Nokia,Generic Maemo with Fennec,nokia_generic_maemo_with_firefox,nokia_generic_maemo,NULL,226,226,226,0,0,0,0,0,,Linux Smartphone OS,,2011_january,Firefox
Nokia,Generic Maemo with Fennec,nokia_generic_maemo_with_firefox,nokia_generic_maemo,CLICKTAG,94,60,0,94,0,0,0,0,,Linux Smartphone OS,,2011_january,Firefox
Generic,Windows Phone 8,generic_ms_phone_os8,generic_ms_phone_os7_5,CLICKTAG,4,2,0,4,0,0,0,0,,Windows Phone OS,8,2012_october,IEMobile
Generic,Windows Phone 8,generic_ms_phone_os8,generic_ms_phone_os7_5,NULL,17,17,17,0,0,0,0,0,,Windows Phone OS,8,2012_october,IEMobile
MAUI-based Generic,MAUI WAP Browser,generic_maui_wap_browser_camelcase,generic_maui_wap_browser,CLICKTAG,6,4,0,6,0,0,0,0,,MTK/Nucleus OS,,2006_january,MAUI Wap Browser
MAUI-based Generic,MAUI WAP Browser,generic_maui_wap_browser_camelcase,generic_maui_wap_browser,NULL,10,10,10,0,0,0,0,0,,MTK/Nucleus OS,,2006_january,MAUI Wap Browser
Mozilla,Firefox for Android Tablet,generic_android_ver2_0_fennec_tablet,generic_android_ver2_2,NULL,1586,1586,1586,0,0,0,0,0,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android Tablet,generic_android_ver2_0_fennec_tablet,generic_android_ver2_2,CLICKTAG,86,75,0,86,1,1,0.011627906976744,0.011627906976744,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android Tablet,generic_android_ver2_0_fennec_tablet,generic_android_ver2_2,WAPPIN,210,144,0,210,26,4,0.019047619047619,0.019047619047619,,Android,2.2,2012_june,Fennec
HTC,Disguised as Macintosh,generic_android_htc_disguised_as_mac,generic_android_ver2,NULL,138,138,138,0,0,0,0,0,,Android,2,2009_october,Android Webkit
HTC,Disguised as Macintosh,generic_android_htc_disguised_as_mac,generic_android_ver2,WAPPIN,21,12,0,21,5,1,0.047619047619048,0.047619047619048,,Android,2,2009_october,Android Webkit
HTC,Disguised as Macintosh,generic_android_htc_disguised_as_mac,generic_android_ver2,CLICKTAG,13,11,0,13,0,0,0,0,,Android,2,2009_october,Android Webkit
Generic,Windows Phone 7.5,generic_ms_phone_os7_5_desktopmode,generic_ms_phone_os7_5,CLICKTAG,4,4,0,4,0,0,0,0,,Windows Phone OS,7.5,2011_july,IEMobile
Generic,Windows Phone 7.5,generic_ms_phone_os7_5_desktopmode,generic_ms_phone_os7_5,NULL,6,6,6,0,0,0,0,0,,Windows Phone OS,7.5,2011_july,IEMobile
Generic,Android 4.1,generic_android_ver4_1,generic_android_ver4,CLICKTAG,977,801,0,977,17,12,0.012282497441146,0.012282497441146,,Android,4.1,2011_december,Android Webkit
Generic,Android 4.1,generic_android_ver4_1,generic_android_ver4,SMS_WAP,12,1,0,12,0,0,0,0,,Android,4.1,2011_december,Android Webkit
Generic,Android 4.1,generic_android_ver4_1,generic_android_ver4,Unknown,8,8,7,1,0,0,0,0,,Android,4.1,2011_december,Android Webkit
Generic,Android 4.1,generic_android_ver4_1,generic_android_ver4,NULL,10081,10081,10081,0,0,0,0,0,,Android,4.1,2011_december,Android Webkit
Generic,Android 4.1,generic_android_ver4_1,generic_android_ver4,WAPPIN,1890,1268,0,1890,244,38,0.02010582010582,0.02010582010582,,Android,4.1,2011_december,Android Webkit
Generic,J2ME Midlet,generic_midp_midlet,generic_mobile,CLICKTAG,240,41,0,240,5,5,0.020833333333333,0.020833333333333,,,,2006_january,
Generic,J2ME Midlet,generic_midp_midlet,generic_mobile,NULL,436,436,436,0,0,0,0,0,,,,2006_january,
Generic,J2ME Midlet,generic_midp_midlet,generic_mobile,JAVA_APP,11,1,0,11,0,0,0,0,,,,2006_january,
Opera,Mobi for Android,generic_android_ver4_0_opera_mobi_11,generic_android_ver4_0_opera_mobi,NULL,3,3,3,0,0,0,0,0,,Android,4,2011_november,Opera Mobi
Opera,Mobi for Android,generic_android_ver4_0_opera_mobi_11,generic_android_ver4_0_opera_mobi,WAPPIN,3,0,0,3,0,0,0,0,,Android,4,2011_november,Opera Mobi
Generic,Android 4.0,generic_android_ver4,generic_android_ver2_4,NULL,14055,14055,14055,0,0,0,0,0,,Android,4,2011_october,Android Webkit
Generic,Android 4.0,generic_android_ver4,generic_android_ver2_4,CLICKTAG,1588,1211,0,1588,18,13,0.008186397984887,0.008186397984887,,Android,4,2011_october,Android Webkit
Generic,Android 4.0,generic_android_ver4,generic_android_ver2_4,Unknown,10,10,10,0,0,0,0,0,,Android,4,2011_october,Android Webkit
Generic,Android 4.0,generic_android_ver4,generic_android_ver2_4,WAPPIN,2432,1725,0,2432,331,48,0.019736842105263,0.019736842105263,,Android,4,2011_october,Android Webkit
Generic,Android 4.0,generic_android_ver4,generic_android_ver2_4,SMS_WAP,31,0,0,31,0,0,0,0,,Android,4,2011_october,Android Webkit
Generic,Android 2.3,generic_android_ver2_3_ucweb,generic_android_ver2_3,CLICKTAG,1,1,0,1,0,0,0,0,,Android,2.3,2010_november,UCWeb
Generic,Android 2.3,generic_android_ver2_3_ucweb,generic_android_ver2_3,NULL,15,15,15,0,0,0,0,0,,Android,2.3,2010_november,UCWeb
Generic,Android 2.3,generic_android_ver2_3_ucweb,generic_android_ver2_3,WAPPIN,3,2,0,3,0,0,0,0,,Android,2.3,2010_november,UCWeb
Generic,Android 2.0,generic_android_ver2_0_ucweb,generic_android_ver2,CLICKTAG,9,4,0,9,1,1,0.111111111111111,0.111111111111111,,Android,2,2009_october,UCWeb
Generic,Android 2.0,generic_android_ver2_0_ucweb,generic_android_ver2,NULL,25,25,25,0,0,0,0,0,,Android,2,2009_october,UCWeb
Generic,Android 2.0,generic_android_ver2_0_ucweb,generic_android_ver2,WAPPIN,13,6,0,13,0,0,0,0,,Android,2,2009_october,UCWeb
Mozilla,Firefox for Android,generic_android_ver2_0_fennec,generic_android_ver2_2,CLICKTAG,1735,1116,0,1735,31,24,0.013832853025937,0.013832853025937,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android,generic_android_ver2_0_fennec,generic_android_ver2_2,NULL,14696,14696,14696,0,0,0,0,0,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android,generic_android_ver2_0_fennec,generic_android_ver2_2,GooglePlay,2,2,0,2,1,1,0.5,0.5,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android,generic_android_ver2_0_fennec,generic_android_ver2_2,WAPPIN,3428,2005,0,3428,382,69,0.020128354725788,0.020128354725788,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android,generic_android_ver2_0_fennec,generic_android_ver2_2,SMS_WAP,1,0,0,1,0,0,0,0,,Android,2.2,2012_june,Fennec
Opera,Tablet on Android,generic_android_ver3_2_opera_tablet,generic_android_ver3_2,CLICKTAG,3,3,0,3,0,0,0,0,,Android,3.2,2011_february,Opera Tablet
Opera,Tablet on Android,generic_android_ver3_2_opera_tablet,generic_android_ver3_2,NULL,30,30,30,0,0,0,0,0,,Android,3.2,2011_february,Opera Tablet
Opera,Tablet on Android,generic_android_ver2_3_opera_tablet,generic_android_ver2_3,NULL,5,5,5,0,0,0,0,0,,Android,2.3,2011_october,Opera Tablet
Opera,Mobi for Android,generic_android_ver2_3_opera_mobi_11,generic_android_ver2_3_opera_mobi,WAPPIN,6,4,0,6,0,0,0,0,,Android,2.3,2010_november,Opera Mobi
Opera,Mobi for Android,generic_android_ver2_3_opera_mobi_11,generic_android_ver2_3_opera_mobi,CLICKTAG,12,5,0,12,0,0,0,0,,Android,2.3,2010_november,Opera Mobi
Opera,Mobi for Android,generic_android_ver2_3_opera_mobi_11,generic_android_ver2_3_opera_mobi,NULL,25,25,25,0,0,0,0,0,,Android,2.3,2010_november,Opera Mobi
Generic,Android 2.0,generic_android_ver2_0_opera_mobi,generic_android_ver2,WAPPIN,347,154,0,347,34,3,0.00864553314121,0.00864553314121,,Android,2,2009_october,Opera Mobi
Generic,Android 2.0,generic_android_ver2_0_opera_mobi,generic_android_ver2,NULL,2244,2244,2244,0,0,0,0,0,,Android,2,2009_october,Opera Mobi
Generic,Android 2.0,generic_android_ver2_0_opera_mobi,generic_android_ver2,CLICKTAG,234,117,0,234,6,4,0.017094017094017,0.017094017094017,,Android,2,2009_october,Opera Mobi
Opera,Mini 5,generic_opera_mini_android_version5,generic_opera_mini_android_version4,SMS_WAP,4,2,0,4,0,0,0,0,,Android,2,2009_september,Opera Mini
Opera,Mini 5,generic_opera_mini_android_version5,generic_opera_mini_android_version4,CLICKTAG,493,448,0,493,14,12,0.024340770791075,0.024340770791075,,Android,2,2009_september,Opera Mini
Opera,Mini 5,generic_opera_mini_android_version5,generic_opera_mini_android_version4,NULL,3782,3782,3782,0,0,0,0,0,,Android,2,2009_september,Opera Mini
Opera,Mini 5,generic_opera_mini_android_version5,generic_opera_mini_android_version4,WAPPIN,866,760,0,866,100,21,0.024249422632794,0.024249422632794,,Android,2,2009_september,Opera Mini
Generic,Windows Phone 7.5,generic_ms_phone_os7_5,generic_ms_phone_os7,NULL,296,296,296,0,0,0,0,0,,Windows Phone OS,7.5,2011_july,IEMobile
Generic,Windows Phone 7.5,generic_ms_phone_os7_5,generic_ms_phone_os7,CLICKTAG,148,117,0,148,0,0,0,0,,Windows Phone OS,7.5,2011_july,IEMobile
Generic,Android 3.2,generic_android_ver3_2,generic_android_ver3_1,NULL,6,6,6,0,0,0,0,0,,Android,3.2,2011_february,Android Webkit
Generic,SmartTV,generic_smarttv_browser,generic_web_browser,NULL,2,2,2,0,0,0,0,0,,,,2011_january,
Generic,Android 3.1,generic_android_ver3_1,generic_android_ver3_0,CLICKTAG,15,9,0,15,0,0,0,0,,Android,3.1,2011_february,Android Webkit
Generic,Android 3.1,generic_android_ver3_1,generic_android_ver3_0,NULL,142,142,142,0,0,0,0,0,,Android,3.1,2011_february,Android Webkit
Generic,Android 3.1,generic_android_ver3_1,generic_android_ver3_0,WAPPIN,15,11,0,15,2,0,0,0,,Android,3.1,2011_february,Android Webkit
Generic,Android 2.3,generic_android_ver2_3,generic_android_ver2_2,NULL,12551,12551,12551,0,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Generic,Android 2.3,generic_android_ver2_3,generic_android_ver2_2,CLICKTAG,1650,1261,0,1650,12,5,0.003030303030303,0.003030303030303,,Android,2.3,2010_november,Android Webkit
Generic,Android 2.3,generic_android_ver2_3,generic_android_ver2_2,GooglePlay,2,2,0,2,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Generic,Android 2.3,generic_android_ver2_3,generic_android_ver2_2,WAPPIN,2664,1761,0,2664,345,40,0.015015015015015,0.015015015015015,,Android,2.3,2010_november,Android Webkit
Generic,Android 2.2,generic_android_ver2_2,generic_android_ver2_1,WAPPIN,20,3,0,20,0,0,0,0,,Android,2.2,2009_october,Android Webkit
Generic,Android 2.2,generic_android_ver2_2,generic_android_ver2_1,CLICKTAG,4,4,0,4,0,0,0,0,,Android,2.2,2009_october,Android Webkit
Generic,Android 2.2,generic_android_ver2_2,generic_android_ver2_1,NULL,70,70,70,0,0,0,0,0,,Android,2.2,2009_october,Android Webkit
Nokia,Generic Maemo with Fennec,generic_opera_mobi_maemo,nokia_generic_maemo_with_firefox,NULL,6,6,6,0,0,0,0,0,,Linux Smartphone OS,,2011_january,Firefox
Nokia,Generic Maemo with Fennec,generic_opera_mobi_maemo,nokia_generic_maemo_with_firefox,CLICKTAG,1,1,0,1,0,0,0,0,,Linux Smartphone OS,,2011_january,Firefox
Generic,Windows Phone 7,generic_ms_phone_os7,generic_xhtml,NULL,1,1,1,0,0,0,0,0,,Windows Phone OS,7,2010_february,IEMobile
Generic,Android 2.1,generic_android_ver2_1,generic_android_ver2,CLICKTAG,1,1,0,1,0,0,0,0,,Android,2.1,2009_october,Android Webkit
Generic,Android 2.1,generic_android_ver2_1,generic_android_ver2,NULL,140,140,140,0,0,0,0,0,,Android,2.1,2009_october,Android Webkit
Generic,Android 2.1,generic_android_ver2_1,generic_android_ver2,WAPPIN,5,2,0,5,0,0,0,0,,Android,2.1,2009_october,Android Webkit
Generic,Windows Mobile 6.5,generic_ms_winmo6_5,generic_ms_winmo6_1,CLICKTAG,2,0,0,2,0,0,0,0,,Windows Mobile OS,6.5,2009_december,Microsoft Mobile Explorer
Generic,Android 2.0,generic_android_ver2,generic_android_ver1_6,CLICKTAG,1,1,0,1,0,0,0,0,,Android,2,2009_october,Android Webkit
Generic,Android 1.5,generic_android_ver1_5,generic_android,NULL,5,5,5,0,0,0,0,0,,Android,1.5,2007_september,Android Webkit
Robot,Bot or Crawler,generic_web_crawler,generic_web_browser,NULL,85,85,85,0,0,0,0,0,,,,2000_january,
Robot,Bot or Crawler,generic_web_crawler,generic_web_browser,CLICKTAG,2,1,0,2,0,0,0,0,,,,2000_january,
MAUI-based Generic,MAUI WAP Browser,generic_maui_wap_browser_underscore,generic_maui_wap_browser,CLICKTAG,8,0,0,8,0,0,0,0,,MTK/Nucleus OS,,2006_january,MAUI Wap Browser
MAUI-based Generic,MAUI WAP Browser,generic_maui_wap_browser_underscore,generic_maui_wap_browser,NULL,1,1,1,0,0,0,0,0,,MTK/Nucleus OS,,2006_january,MAUI Wap Browser
Generic,Android,generic_android,generic_xhtml,NULL,4405,4405,4405,0,0,0,0,0,,Android,0.5,2007_september,Android Webkit
Generic,Android,generic_android,generic_xhtml,WAPPIN,767,551,0,767,111,20,0.026075619295958,0.026075619295958,,Android,0.5,2007_september,Android Webkit
Generic,Android,generic_android,generic_xhtml,CLICKTAG,487,376,0,487,6,1,0.002053388090349,0.002053388090349,,Android,0.5,2007_september,Android Webkit
Access,NetFront Ver. 3.5,generic_netfront_ver3_5,generic_netfront_ver3_4,NULL,2,2,2,0,0,0,0,0,,,,2002_july,Access Netfront
Generic,Windows Mobile,generic_ms_mobile,generic_xhtml,CLICKTAG,1,0,0,1,0,0,0,0,,Windows Mobile OS,,2005_january,Microsoft Mobile Explorer
Generic,Windows Mobile,generic_ms_mobile,generic_xhtml,NULL,13,13,13,0,0,0,0,0,,Windows Mobile OS,,2005_january,Microsoft Mobile Explorer
MAUI-based Generic,MAUI WAP Browser,generic_maui_wap_browser,generic_xhtml,CLICKTAG,26,9,0,26,1,1,0.038461538461538,0.038461538461538,,MTK/Nucleus OS,,2006_january,MAUI Wap Browser
MAUI-based Generic,MAUI WAP Browser,generic_maui_wap_browser,generic_xhtml,NULL,49,49,49,0,0,0,0,0,,MTK/Nucleus OS,,2006_january,MAUI Wap Browser
HTC,TyTN II,htc_tytnii_ver1_subie76,htc_tytnii_ver1,NULL,2,2,2,0,0,0,0,0,,Windows Mobile OS,6,2007_february,Microsoft Mobile Explorer
Generic,Windows Mobile,ms_mobile_browser_ver1_subce176220,generic_ms_mobile,CLICKTAG,1,0,0,1,0,0,0,0,,Windows Mobile OS,,2005_january,Microsoft Mobile Explorer
Generic,Windows Mobile,ms_mobile_browser_ver1_subce176220,generic_ms_mobile,NULL,2,2,2,0,0,0,0,0,,Windows Mobile OS,,2005_january,Microsoft Mobile Explorer
Nokia,3100,nokia_3100_ver1_sub0270,nokia_3100_ver1,NULL,2,2,2,0,0,0,0,0,,,,2003_june,Nokia
Nokia,3110 classic,nokia_3110c_ver1_sub0491,nokia_3110c_ver1,JAVA_APP,29,2,0,29,2,2,0.068965517241379,0.068965517241379,classic,,,2007_february,Nokia
Nokia,3110 classic,nokia_3110c_ver1_sub0491,nokia_3110c_ver1,NULL,3,3,3,0,0,0,0,0,classic,,,2007_february,Nokia
Nokia,3510i,nokia_3510i_ver1_sub200,nokia_3510i_ver1,NULL,1,1,1,0,0,0,0,0,,,,2002_september,Nokia
Nokia,3595,nokia_3595_ver1_sub700,nokia_3595_ver1,NULL,2,2,2,0,0,0,0,0,,,,2003_february,Nokia
Nokia,3660,nokia_3660_ver1_sub454,nokia_3660_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,6.1,2003_october,Nokia
Nokia,5300,nokia_5300_ver1,nokia_generic_series40_dp30,CLICKTAG,2,0,0,2,0,0,0,0,,,,2006_september,Nokia
Nokia,5610,nokia_5610d_ver1,nokia_generic_series40_dp30,CLICKTAG,16,2,0,16,0,0,0,0,XpressMusic,,,2007_august,Nokia
Nokia,5510,nokia_5510_ver1_sub342,nokia_5510_ver1,NULL,1,1,1,0,0,0,0,0,,,,2002_january,Nokia
Nokia,5700,nokia_5700_ver1_sub_safari,nokia_5700_ver1,NULL,1,1,1,0,0,0,0,0,XpressMusic,Symbian OS,9.2,2007_march,Safari
Nokia,5700,nokia_5700_ver1_sub_safari,nokia_5700_ver1,CLICKTAG,5,2,0,5,0,0,0,0,XpressMusic,Symbian OS,9.2,2007_march,Safari
Nokia,6060,nokia_6060_ver1_subk361,nokia_6060_ver1,CLICKTAG,6,0,0,6,0,0,0,0,,,,2005_june,Nokia
Nokia,6070,nokia_6070_ver1_sub200320,nokia_6070_ver1,JAVA_APP,1,0,0,1,0,0,0,0,,,,2006_february,Nokia
Nokia,6085,nokia_6085_ver1_sub0370,nokia_6085_ver1,NULL,1,1,1,0,0,0,0,0,,,,2006_september,Nokia
Nokia,6085,nokia_6085_ver1_sub0370,nokia_6085_ver1,CLICKTAG,11,1,0,11,0,0,0,0,,,,2006_september,Nokia
Nokia,6086,nokia_6086_ver1_subp0342,nokia_6086_ver1,CLICKTAG,3,0,0,3,0,0,0,0,,,,2006_november,Nokia
Nokia,6110,nokia_6110_ver1_submoz358,nokia_6110_ver1,CLICKTAG,6,0,0,6,0,0,0,0,Navigator,Symbian OS,9.2,2007_february,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub346,nokia_6120c_ver1,NULL,171,171,171,0,0,0,0,0,,Symbian OS,9.2,2007_april,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub346,nokia_6120c_ver1,CLICKTAG,1589,182,0,1589,91,91,0.05726872246696,0.05726872246696,,Symbian OS,9.2,2007_april,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub100,nokia_6120c_ver1,CLICKTAG,15,11,0,15,0,0,0,0,,Symbian OS,9.2,2007_april,Nokia
Nokia,6120 classic,nokia_6120c_ver1_sub100,nokia_6120c_ver1,NULL,20,20,20,0,0,0,0,0,,Symbian OS,9.2,2007_april,Nokia
Nokia,6120 classic,nokia_6120c_ver1_sub370,nokia_6120c_ver1,CLICKTAG,1,0,0,1,1,1,1,1,,Symbian OS,9.2,2007_april,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub370,nokia_6120c_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2007_april,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub383,nokia_6120c_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2007_april,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub383,nokia_6120c_ver1,SMS_WAP,1,0,0,1,0,0,0,0,,Symbian OS,9.2,2007_april,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub383,nokia_6120c_ver1,CLICKTAG,32,4,0,32,4,4,0.125,0.125,,Symbian OS,9.2,2007_april,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub_opera8,nokia_6120c_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,Symbian OS,9.2,2007_april,Opera
Nokia,6230,nokia_6230_ver1_sub0219,nokia_6230_ver1,NULL,4,4,4,0,0,0,0,0,,,,2003_october,Nokia
Nokia,6250,nokia_6250_ver1_sub300,nokia_6250_ver1,NULL,1,1,1,0,0,0,0,0,,,,2000_january,Nokia
Nokia,6260,nokia_6260_ver1_sub304360ch,nokia_6260_ver1,NULL,2,2,2,0,0,0,0,0,,Symbian OS,7.0s,2004_june,Nokia
Nokia,6270,nokia_6270_ver1_sub0353,nokia_6270_ver1,NULL,1,1,1,0,0,0,0,0,,,,2005_june,Nokia
Nokia,6270,nokia_6270_ver1_sub0365,nokia_6270_ver1,NULL,3,3,3,0,0,0,0,0,,,,2005_june,Nokia
Nokia,6267,nokia_6267_ver1_sub1,nokia_6267_ver1,NULL,1,1,1,0,0,0,0,0,,,,2007_june,Nokia
Nokia,6267,nokia_6267_ver1_sub1,nokia_6267_ver1,CLICKTAG,2,0,0,2,0,0,0,0,,,,2007_june,Nokia
Nokia,6280,nokia_6280_ver1_sub0311,nokia_6280_ver1,JAVA_APP,6,0,0,6,0,0,0,0,,,,2005_july,Nokia
Nokia,6288,nokia_6288_ver1_sub0592,nokia_6288_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,,,2006_september,Nokia
Nokia,6290,nokia_6290_ver1_sub303,nokia_6290_ver1,CLICKTAG,1,0,0,1,1,1,1,1,,Symbian OS,9.2,2006_november,Nokia
Nokia,6300,nokia_6300_ver1_sub0470,nokia_6300_ver1,NULL,3,3,3,0,0,0,0,0,,,,2006_november,Nokia
Nokia,6300,nokia_6300_ver1_sub0470,nokia_6300_ver1,CLICKTAG,2,1,0,2,0,0,0,0,,,,2006_november,Nokia
Nokia,6310,nokia_6310_ver1_sub0240,nokia_6310_ver1,NULL,1,1,1,0,0,0,0,0,,,,2002_january,Nokia
Nokia,6310i,nokia_6310i_ver1_sub00,nokia_6310i_ver1,NULL,4,4,4,0,0,0,0,0,,,,2002_march,Nokia
Nokia,6510,nokia_6510_ver1_sub322,nokia_6510_ver1,NULL,2,2,2,0,0,0,0,0,,,,2002_january,Nokia
Nokia,6600,nokia_6600_ver1_sub3380,nokia_6600_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,7.0s,2003_june,Openwave Mobile Browser
Nokia,6600,nokia_6600_ver1_sub3421,nokia_6600_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,7.0s,2003_june,Openwave Mobile Browser
Nokia,6600,nokia_6600_ver1_sub5270,nokia_6600_ver1,JAVA_APP,1,0,0,1,0,0,0,0,,Symbian OS,7.0s,2003_june,Openwave Mobile Browser
Nokia,6610,nokia_6610_ver1_sub309,nokia_6610_ver1,NULL,2,2,2,0,0,0,0,0,,,,2002_june,Nokia
Nokia,6610i,nokia_6610i_ver1_sub310,nokia_6610i_ver1,NULL,1,1,1,0,0,0,0,0,,,,2004_april,Nokia
Nokia,6630,nokia_6630_ver1_sub1501,nokia_6630_ver1,NULL,3,3,3,0,0,0,0,0,,Symbian OS,8,2004_june,Nokia
Nokia,6630,nokia_6630_ver1_sub1501,nokia_6630_ver1,CLICKTAG,15,0,0,15,0,0,0,0,,Symbian OS,8,2004_june,Nokia
Nokia,6670,nokia_6670_ver1_sub304170ch,nokia_6670_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,7.0s,2004_september,Nokia
Nokia,6680,nokia_6680_ver1_sub30435,nokia_6680_ver1,NULL,487,487,487,0,0,0,0,0,,Symbian OS,8,2005_february,Nokia
Nokia,6680,nokia_6680_ver1_sub40407,nokia_6680_ver1,NULL,4,4,4,0,0,0,0,0,,Symbian OS,8,2005_february,Nokia
Nokia,6800,nokia_6800_ver1_subnoversion,nokia_6800_ver1_subus,NULL,1,1,1,0,0,0,0,0,,,,2002_november,Nokia
Nokia,6810,nokia_6810_ver1_sub329,nokia_6810_ver1,NULL,2,2,2,0,0,0,0,0,,,,2003_october,Nokia
Nokia,6820,nokia_6820_ver1_sub311,nokia_6820_ver1,NULL,3,3,3,0,0,0,0,0,,,,2003_october,Nokia
Nokia,7110,nokia_7110_ver1_subdeckit10,nokia_7110_ver1,NULL,1,1,1,0,0,0,0,0,,,,2002_january,Nokia
Nokia,7200,nokia_7200_ver1_subp3040,nokia_7200_ver1,NULL,1,1,1,0,0,0,0,0,,,,2003_october,Nokia
Nokia,7210,nokia_7210_ver1_sub00,nokia_7210_ver1,NULL,1,1,1,0,0,0,0,0,Supernova,,,2002_march,Nokia
Nokia,7250,nokia_7250_ver1_sub00,nokia_7250_ver1,NULL,5,5,5,0,0,0,0,0,,,,2002_november,Nokia
Nokia,7250i,nokia_7250i_ver1_sub306,nokia_7250i_ver1,NULL,2,2,2,0,0,0,0,0,,,,2003_march,Nokia
Nokia,7260,nokia_7260_ver1_sub0331,nokia_7260_ver1,NULL,2,2,2,0,0,0,0,0,,,,2004_september,Nokia
Nokia,7270,nokia_7270_ver1_sub0318,nokia_7270_ver1,NULL,1,1,1,0,0,0,0,0,,,,2004_september,Nokia
Nokia,7390,nokia_7390_ver1_sub1,nokia_7390_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,,,2006_september,Nokia
Nokia,N-Gage QD,nokia_ngageqd_ver1_sub00,nokia_ngageqd_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,Symbian OS,6.1,2004_april,Nokia
Nokia,7610,nokia_7610_ver1_sub20304170ch,nokia_7610_ver1,JAVA_APP,1,1,0,1,0,0,0,0,,Symbian OS,7.0s,2004_march,Nokia
Nokia,7610,nokia_7610_ver1_sub20304170ch,nokia_7610_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,7.0s,2004_march,Nokia
Nokia,8310,nokia_8310_ver1_sub0305,nokia_8310_ver1,NULL,1,1,1,0,0,0,0,0,,,,2002_january,Nokia
